customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00174,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.65,100.64,Yes
CUST-00175,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,19.76,831.44,No
CUST-00176,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62.59,61.97,No
CUST-00177,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.05,1216.18,Yes
CUST-00178,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.42,1270.24,Yes
CUST-00179,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,94.71,3408.33,Yes
CUST-00180,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.89,247.16,No
CUST-00181,Male,0,No,Yes,55,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.04,2367.15,No
CUST-00182,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),96.78,1141.09,Yes
CUST-00183,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.35,611.42,No
CUST-00184,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.13,559.11,No
CUST-00185,Male,0,No,Yes,36,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),46.63,1625.1,No
CUST-00186,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,26.68,54.24,No
CUST-00187,Female,1,No,Yes,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,43.58,597.21,No
CUST-00188,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),101.09,810.14,Yes
CUST-00189,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),52.48,361.21,Yes
CUST-00190,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),73.42,141.15,Yes
CUST-00191,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.56,117.66,No
CUST-00192,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.72,1210.67,No
CUST-00193,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.07,1849.88,Yes
CUST-00194,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,76.73,682.56,No
CUST-00195,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),20.53,653.71,No
CUST-00196,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,20.38,257.61,Yes
CUST-00197,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.41,1529.14,No
CUST-00198,Female,1,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,39.8,1906.31,No
CUST-00199,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.89,2070.33,Yes
CUST-00200,Male,1,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,21.41,1559.88,No
CUST-00201,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),48.89,597.31,No
CUST-00202,Female,1,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.91,2559.52,No
CUST-00203,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),103.9,4366.68,Yes
CUST-00204,Male,0,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,99.1,6481.39,No
CUST-00205,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,101.86,7075.47,No
CUST-00206,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.9,115.45,Yes
CUST-00207,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.65,115.27,Yes
CUST-00208,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),40.14,1455.05,No
CUST-00209,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,92.32,1275.43,No
CUST-00210,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,26.62,1399.76,No
CUST-00211,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),116.49,113.5,No
CUST-00212,Male,1,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.13,4393.39,Yes
CUST-00213,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,46.9,176.63,No
CUST-00214,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.75,912.39,Yes
CUST-00215,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7802.88,Yes
CUST-00216,Male,1,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,33.56,32.54,No
CUST-00217,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.65,1135.24,No
CUST-00218,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,32.64,58.75,Yes
CUST-00219,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.37,4459.94,No
CUST-00220,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.59,1376.56,Yes
CUST-00221,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.54,3056.69,No
CUST-00222,Male,1,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.36,1536.5,No
CUST-00223,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,48.25,654.43,No
CUST-00224,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,23.7,21.66,Yes
CUST-00225,Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.47,1020.49,Yes
CUST-00226,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.02,1414.43,Yes
CUST-00227,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,86.48,2601.75,No
CUST-00228,Female,1,Yes,No,8,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),106.01,814.83,No
CUST-00229,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.93,161.99,No
CUST-00230,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,76.4,479.42,Yes
CUST-00231,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,100.63,1199.85,No
CUST-00232,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.01,558.28,No
CUST-00233,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,25.13,114.33,No
CUST-00234,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.26,32.1,No
CUST-00235,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.5,1607.51,Yes
CUST-00236,Female,1,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,28.99,177.12,No
CUST-00237,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.88,6092.92,Yes
CUST-00238,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),82.57,1324.42,No
CUST-00239,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,106.3,3431.14,No
CUST-00240,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.5,111.33,No
CUST-00241,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,107.93,2694.78,No
CUST-00242,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.21,811.83,No
CUST-00243,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,98.41,256.76,No
CUST-00244,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.34,5070.68,Yes
CUST-00245,Male,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),48.27,1210.96,No
CUST-00246,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,75.03,534.43,Yes
CUST-00247,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,91.28,1367.58,No
CUST-00248,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.42,1209.78,No
CUST-00249,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.07,2387.93,No
CUST-00250,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.39,599.64,No
CUST-00251,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,76.46,80.18,No
CUST-00252,Male,0,No,Yes,7,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,111.27,748.49,Yes
CUST-00253,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),111.26,2318.75,No
CUST-00254,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),104.73,1638.85,No
CUST-00255,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),80.5,1616.8,Yes
CUST-00256,Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,69.44,2638.3,No
CUST-00257,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,20.56,647.85,No
CUST-00258,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,53.46,773.06,Yes
CUST-00259,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,104.04,6628.24,No
CUST-00260,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34.18,70.11,No
CUST-00261,Male,1,No,No,28,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.37,2487.08,Yes
CUST-00262,Female,0,No,No,72,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.51,3213.91,No
CUST-00263,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),73.25,1655.51,No
CUST-00264,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.62,870.32,Yes
CUST-00265,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,45.76,187.36,Yes
CUST-00266,Female,0,No,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,105.93,5093.06,No
CUST-00267,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,87.71,1159.33,No
CUST-00268,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),39.89,1444.14,Yes
CUST-00269,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),66.27,451.59,No
CUST-00270,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.76,70.45,Yes
CUST-00271,Female,1,No,Yes,11,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.57,880.68,No
CUST-00272,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.61,828.98,Yes
CUST-00273,Female,0,No,No,66,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.97,4984.08,Yes
CUST-00274,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,56.51,3204.86,Yes
CUST-00275,Male,1,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),41.5,944.52,Yes
CUST-00276,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.77,59.6,No
CUST-00277,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.13,653.24,Yes
CUST-00278,Female,0,No,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.5,3075.64,No
CUST-00279,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,91.97,260.59,Yes
CUST-00280,Female,0,No,No,38,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),57.96,1952.81,No
CUST-00281,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),114.45,105.95,Yes
CUST-00282,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,105.34,3882.18,Yes
CUST-00283,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.19,6670.89,No
CUST-00284,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),46.75,898.19,No
CUST-00285,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,117.03,6865.24,No
CUST-00286,Male,0,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.36,2157.89,No
CUST-00287,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.67,1064.24,Yes
CUST-00288,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,39.57,710.75,Yes
CUST-00289,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.48,820.57,No
CUST-00290,Female,0,Yes,No,63,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,58.52,3771.82,No
CUST-00291,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.39,1078.38,Yes
CUST-00292,Male,1,Yes,No,51,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.4,4609.33,No
CUST-00293,Male,0,No,No,25,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.3,750.14,Yes
CUST-00294,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.54,130.78,No
CUST-00295,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.41,7295.41,No
CUST-00296,Female,1,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.7,453.6,No
CUST-00297,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,82.36,5237.02,No
CUST-00298,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,118.64,734.49,No
CUST-00299,Male,1,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),114.33,1492.08,No
CUST-00300,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.96,1099.48,No
CUST-00301,Male,0,No,No,72,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,67.85,4726.02,No
CUST-00302,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.27,1617.42,Yes
CUST-00303,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.33,3788.22,Yes
CUST-00304,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,46.42,619.79,No
CUST-00305,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.32,98.17,Yes
CUST-00306,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.67,2051.86,Yes
CUST-00307,Female,1,No,Yes,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.62,317.94,No
CUST-00308,Female,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.74,3670.58,No
CUST-00309,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.87,1797.91,No
CUST-00310,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.87,768.43,No
CUST-00311,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.1,1015.34,No
CUST-00312,Male,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),96.64,4815.58,No
CUST-00313,Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,42.93,2667.54,Yes
CUST-00314,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),94.91,2493.7,Yes
CUST-00315,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.7,1037.0,Yes
CUST-00316,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,83.05,1511.88,No
CUST-00317,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.36,29.69,No
